object_id,owner,bicycles,display,trail_type,date_from,date_to,segment_id,horses,rid,trail_id,length_miles,length_feet,trail_name_x,global_id,difficulty,dogs,dog_regulation_general,dog_regulation_description,ebikes,geometry_length,dog_access,trail_name_y,latitude,longitude
2990,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,266-151-152,Yes,1947,266,0.146,789.0,Gregory Canyon,{D17DF4AF-8D2D-4E29-94DF-1591D4C21F69},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,769.4688458,off_leash,Gregory Canyon,39.99816229631963,-105.29567497013318
2990,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,266-151-152,Yes,1947,266,0.146,789.0,Gregory Canyon,{D17DF4AF-8D2D-4E29-94DF-1591D4C21F69},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,769.4688458,off_leash,Gregory Canyon,39.99734443386611,-105.29325823986416
2991,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,266-152-363,Yes,1948,266,0.03,171.0,Gregory Canyon,{A369FECC-6875-440C-8A1E-C96808BBB9BF},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,156.8023446,off_leash,Gregory Canyon,39.99629629486995,-105.30932774120858
2991,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,266-152-363,Yes,1948,266,0.03,171.0,Gregory Canyon,{A369FECC-6875-440C-8A1E-C96808BBB9BF},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,156.8023446,off_leash,Gregory Canyon,39.99816229631963,-105.29567497013318
2991,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,266-152-363,Yes,1948,266,0.03,171.0,Gregory Canyon,{A369FECC-6875-440C-8A1E-C96808BBB9BF},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,156.8023446,off_leash,Gregory Canyon,39.99734443386611,-105.29325823986416
2992,OSMP,No,Yes,Hiking Trail,2021/07/14 00:00:00+00,2099/12/31 00:00:00+00,267-152-167,No,1975,267,0.533,2861.0,Saddle Rock,{0C4708DF-26D4-43AD-911F-9FFBC60DE92D},Difficult,Yes,LVS,"Leash, Or Voice and Sight Control",No,2815.22124,off_leash,Saddle Rock,39.99412075288907,-105.29561023661222
2992,OSMP,No,Yes,Hiking Trail,2021/07/14 00:00:00+00,2099/12/31 00:00:00+00,267-152-167,No,1975,267,0.533,2861.0,Saddle Rock,{0C4708DF-26D4-43AD-911F-9FFBC60DE92D},Difficult,Yes,LVS,"Leash, Or Voice and Sight Control",No,2815.22124,off_leash,New Saddle Rock,39.98998078548292,-105.29506167345708
2992,OSMP,No,Yes,Hiking Trail,2021/07/14 00:00:00+00,2099/12/31 00:00:00+00,267-152-167,No,1975,267,0.533,2861.0,Saddle Rock,{0C4708DF-26D4-43AD-911F-9FFBC60DE92D},Difficult,Yes,LVS,"Leash, Or Voice and Sight Control",No,2815.22124,off_leash,Saddle Rock,39.99027053858761,-105.29935657278668
2992,OSMP,No,Yes,Hiking Trail,2021/07/14 00:00:00+00,2099/12/31 00:00:00+00,267-152-167,No,1975,267,0.533,2861.0,Saddle Rock,{0C4708DF-26D4-43AD-911F-9FFBC60DE92D},Difficult,Yes,LVS,"Leash, Or Voice and Sight Control",No,2815.22124,off_leash,Old Saddle Rock,39.99027053858761,-105.29935657278668
2993,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-167-266,No,1936,263,0.169,1000.0,Amphitheater,{0E2B6BAD-D4A4-41E2-9DD8-C78E579A8E4E},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,890.8445879,off_leash,Amphitheater,39.99412075288907,-105.29561023661222
2993,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-167-266,No,1936,263,0.169,1000.0,Amphitheater,{0E2B6BAD-D4A4-41E2-9DD8-C78E579A8E4E},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,890.8445879,off_leash,Amphitheater,39.99529216156342,-105.2930923722143
2993,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-167-266,No,1936,263,0.169,1000.0,Amphitheater,{0E2B6BAD-D4A4-41E2-9DD8-C78E579A8E4E},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,890.8445879,off_leash,Amphitheater,39.995548542295204,-105.2928054708683
2993,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-167-266,No,1936,263,0.169,1000.0,Amphitheater,{0E2B6BAD-D4A4-41E2-9DD8-C78E579A8E4E},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,890.8445879,off_leash,Amphitheater,39.99591713282575,-105.2916330906122
2993,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-167-266,No,1936,263,0.169,1000.0,Amphitheater,{0E2B6BAD-D4A4-41E2-9DD8-C78E579A8E4E},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,890.8445879,off_leash,Amphitheater,39.9973524246587,-105.29235471961816
2994,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-266-267,No,1937,263,0.025,142.0,Amphitheater,{729AF271-2073-4FD1-9817-6DCB6FD5B998},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,131.0380745,off_leash,Amphitheater,39.99412075288907,-105.29561023661222
2994,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-266-267,No,1937,263,0.025,142.0,Amphitheater,{729AF271-2073-4FD1-9817-6DCB6FD5B998},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,131.0380745,off_leash,Amphitheater,39.99529216156342,-105.2930923722143
2994,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-266-267,No,1937,263,0.025,142.0,Amphitheater,{729AF271-2073-4FD1-9817-6DCB6FD5B998},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,131.0380745,off_leash,Amphitheater,39.995548542295204,-105.2928054708683
2994,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-266-267,No,1937,263,0.025,142.0,Amphitheater,{729AF271-2073-4FD1-9817-6DCB6FD5B998},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,131.0380745,off_leash,Amphitheater,39.99591713282575,-105.2916330906122
2994,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-266-267,No,1937,263,0.025,142.0,Amphitheater,{729AF271-2073-4FD1-9817-6DCB6FD5B998},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,131.0380745,off_leash,Amphitheater,39.9973524246587,-105.29235471961816
2995,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-267-269,No,1938,263,0.075,430.0,Amphitheater,{632A56C3-D19F-4467-9C34-3BF20013DDFC},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,397.417183,off_leash,Amphitheater,39.99412075288907,-105.29561023661222
2995,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-267-269,No,1938,263,0.075,430.0,Amphitheater,{632A56C3-D19F-4467-9C34-3BF20013DDFC},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,397.417183,off_leash,Amphitheater,39.99529216156342,-105.2930923722143
2995,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-267-269,No,1938,263,0.075,430.0,Amphitheater,{632A56C3-D19F-4467-9C34-3BF20013DDFC},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,397.417183,off_leash,Amphitheater,39.995548542295204,-105.2928054708683
2995,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-267-269,No,1938,263,0.075,430.0,Amphitheater,{632A56C3-D19F-4467-9C34-3BF20013DDFC},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,397.417183,off_leash,Amphitheater,39.99591713282575,-105.2916330906122
2995,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-267-269,No,1938,263,0.075,430.0,Amphitheater,{632A56C3-D19F-4467-9C34-3BF20013DDFC},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,397.417183,off_leash,Amphitheater,39.9973524246587,-105.29235471961816
2996,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-269-122,No,1939,263,0.115,658.0,Amphitheater,{37118176-A479-4BFE-A8AC-0D30E42EEE91},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,606.3175194,off_leash,Amphitheater,39.99412075288907,-105.29561023661222
2996,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-269-122,No,1939,263,0.115,658.0,Amphitheater,{37118176-A479-4BFE-A8AC-0D30E42EEE91},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,606.3175194,off_leash,Amphitheater,39.99529216156342,-105.2930923722143
2996,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-269-122,No,1939,263,0.115,658.0,Amphitheater,{37118176-A479-4BFE-A8AC-0D30E42EEE91},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,606.3175194,off_leash,Amphitheater,39.995548542295204,-105.2928054708683
2996,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-269-122,No,1939,263,0.115,658.0,Amphitheater,{37118176-A479-4BFE-A8AC-0D30E42EEE91},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,606.3175194,off_leash,Amphitheater,39.99591713282575,-105.2916330906122
2996,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-269-122,No,1939,263,0.115,658.0,Amphitheater,{37118176-A479-4BFE-A8AC-0D30E42EEE91},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,606.3175194,off_leash,Amphitheater,39.9973524246587,-105.29235471961816
2997,OSMP,No,Yes,Hiking Trail,2021/06/23 00:00:00+00,2099/12/31 00:00:00+00,339-019-020,Yes,1954,339,0.107,556.0,6th Street Connector,{498D4EB9-0293-4C7F-8703-73C4927907BA},Easy,Yes,LR,Leash Required,No,566.3039129,leash_required,6th Street Connector,39.99725066571678,-105.28273068880937
2997,OSMP,No,Yes,Hiking Trail,2021/06/23 00:00:00+00,2099/12/31 00:00:00+00,339-019-020,Yes,1954,339,0.107,556.0,6th Street Connector,{498D4EB9-0293-4C7F-8703-73C4927907BA},Easy,Yes,LR,Leash Required,No,566.3039129,leash_required,6th Street Connector,39.999680746878354,-105.28594261374961
2997,OSMP,No,Yes,Hiking Trail,2021/06/23 00:00:00+00,2099/12/31 00:00:00+00,339-019-020,Yes,1954,339,0.107,556.0,6th Street Connector,{498D4EB9-0293-4C7F-8703-73C4927907BA},Easy,Yes,LR,Leash Required,No,566.3039129,leash_required,6th Street Connector,39.999967242729106,-105.28656204378053
2997,OSMP,No,Yes,Hiking Trail,2021/06/23 00:00:00+00,2099/12/31 00:00:00+00,339-019-020,Yes,1954,339,0.107,556.0,6th Street Connector,{498D4EB9-0293-4C7F-8703-73C4927907BA},Easy,Yes,LR,Leash Required,No,566.3039129,leash_required,6th Street Connector,39.99829739788734,-105.28415216172908
2997,OSMP,No,Yes,Hiking Trail,2021/06/23 00:00:00+00,2099/12/31 00:00:00+00,339-019-020,Yes,1954,339,0.107,556.0,6th Street Connector,{498D4EB9-0293-4C7F-8703-73C4927907BA},Easy,Yes,LR,Leash Required,No,566.3039129,leash_required,6th Street Connector,39.99901097682731,-105.28502841441222
2998,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,252-033-122,No,1949,252,0.023,129.0,Bluebell-Baird,{F7F91AF0-D4C8-41C0-B644-69BFD1F6CE44},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,122.7394409,off_leash,Bluebell-Baird,39.99750457671887,-105.29197065040107
2998,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,252-033-122,No,1949,252,0.023,129.0,Bluebell-Baird,{F7F91AF0-D4C8-41C0-B644-69BFD1F6CE44},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,122.7394409,off_leash,Bluebell-Baird,39.996384115218255,-105.28928419792655
2998,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,252-033-122,No,1949,252,0.023,129.0,Bluebell-Baird,{F7F91AF0-D4C8-41C0-B644-69BFD1F6CE44},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,122.7394409,off_leash,Bluebell-Baird,39.99285625622958,-105.28926476212715
2998,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,252-033-122,No,1949,252,0.023,129.0,Bluebell-Baird,{F7F91AF0-D4C8-41C0-B644-69BFD1F6CE44},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,122.7394409,off_leash,Bluebell-Baird,39.992295488596326,-105.28775742551045
2998,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,252-033-122,No,1949,252,0.023,129.0,Bluebell-Baird,{F7F91AF0-D4C8-41C0-B644-69BFD1F6CE44},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,122.7394409,off_leash,Bluebell Baird,39.99123739372224,-105.28735032231198
2998,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,252-033-122,No,1949,252,0.023,129.0,Bluebell-Baird,{F7F91AF0-D4C8-41C0-B644-69BFD1F6CE44},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,122.7394409,off_leash,Bluebell-Baird,39.99163757664505,-105.28750323521402
2998,OSMP,No,Yes,Hiking Trail,2021/06/22 00:00:00+00,2099/12/31 00:00:00+00,252-033-122,No,1949,252,0.023,129.0,Bluebell-Baird,{F7F91AF0-D4C8-41C0-B644-69BFD1F6CE44},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,122.7394409,off_leash,Bluebell-Baird,39.99163757664505,-105.28750323521402
2999,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-122-075,No,1940,263,0.015,88.0,Amphitheater,{10925FC4-610C-4010-900A-C339170D56DB},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,79.83329846,off_leash,Amphitheater,39.99412075288907,-105.29561023661222
2999,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-122-075,No,1940,263,0.015,88.0,Amphitheater,{10925FC4-610C-4010-900A-C339170D56DB},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,79.83329846,off_leash,Amphitheater,39.99529216156342,-105.2930923722143
2999,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-122-075,No,1940,263,0.015,88.0,Amphitheater,{10925FC4-610C-4010-900A-C339170D56DB},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,79.83329846,off_leash,Amphitheater,39.995548542295204,-105.2928054708683
2999,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-122-075,No,1940,263,0.015,88.0,Amphitheater,{10925FC4-610C-4010-900A-C339170D56DB},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,79.83329846,off_leash,Amphitheater,39.99591713282575,-105.2916330906122
2999,OSMP,No,Yes,Hiking Trail,2021/06/16 00:00:00+00,2099/12/31 00:00:00+00,263-122-075,No,1940,263,0.015,88.0,Amphitheater,{10925FC4-610C-4010-900A-C339170D56DB},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,79.83329846,off_leash,Amphitheater,39.9973524246587,-105.29235471961816
3000,OSMP,No,Yes,Hiking Trail,2022/10/27 00:00:00+00,2099/12/31 00:00:00+00,253-270-024,Yes,2180,253,0.222,-9999.0,Ski Jump,{FAF22C32-F202-4A9C-9AFD-59132EB9681B},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1171.045846,off_leash,Ski Jump,39.996384115218255,-105.28928419792655
3003,OSMP,No,Yes,Hiking Trail,2022/07/18 00:00:00+00,2099/12/31 00:00:00+00,273-174-173,Yes,2108,273,0.018,104.0,Tenderfoot,{009B0B09-A96D-449E-8C5B-7C73EA7E12D6},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,94.9108922,off_leash,Tenderfoot,39.99756533781631,-105.3089920720736
3003,OSMP,No,Yes,Hiking Trail,2022/07/18 00:00:00+00,2099/12/31 00:00:00+00,273-174-173,Yes,2108,273,0.018,104.0,Tenderfoot,{009B0B09-A96D-449E-8C5B-7C73EA7E12D6},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,94.9108922,off_leash,Tenderfoot,39.997672890693316,-105.309274775329
3003,OSMP,No,Yes,Hiking Trail,2022/07/18 00:00:00+00,2099/12/31 00:00:00+00,273-174-173,Yes,2108,273,0.018,104.0,Tenderfoot,{009B0B09-A96D-449E-8C5B-7C73EA7E12D6},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,94.9108922,off_leash,Tenderfoot,40.00485165583373,-105.31514066269874
3003,OSMP,No,Yes,Hiking Trail,2022/07/18 00:00:00+00,2099/12/31 00:00:00+00,273-174-173,Yes,2108,273,0.018,104.0,Tenderfoot,{009B0B09-A96D-449E-8C5B-7C73EA7E12D6},Easy,Yes,LVS,"Leash, Or Voice and Sight Control",No,94.9108922,off_leash,Tenderfoot,40.00485165583373,-105.31514066269874
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.99031430178829,-105.28629611042201
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.99168804520995,-105.28538892716647
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.98750800127464,-105.28575540504474
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.98755012286904,-105.28566179371674
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.982274014017456,-105.28528936269923
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.939771765227874,-105.25995230562523
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.94155806736924,-105.26089325552829
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.94301837313299,-105.26425102174471
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.94216503203252,-105.26187615564837
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.944452761068455,-105.26318883640992
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.9453244497926,-105.26331139478542
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.94729561575108,-105.26600450594131
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.945726257472266,-105.27108235584899
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.94464200450398,-105.27458485423173
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.938793109081416,-105.25817515533191
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.93901732825992,-105.25848009877372
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.93930219456869,-105.2590877631951
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.939583291664825,-105.2599302577417
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.94453004410091,-105.27670320958237
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.98557167654933,-105.2858709111048
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.98542993722372,-105.28595637521184
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.973602871237276,-105.28373743263441
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.9710877536599,-105.28340929787272
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.970818520173395,-105.28359980630125
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.96960441802545,-105.28335254151582
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.96942901503382,-105.28202496060088
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.94676156280085,-105.27958122307635
3004,OSMP,No,Yes,Hiking Trail,2019/05/30 00:00:00+00,2099/12/31 00:00:00+00,201-086-112,Yes,1684,201,0.339,1768.0,Mesa,{D096EA57-DE02-4680-86EC-12882233F0CD},Moderate,Yes,LVS,"Leash, Or Voice and Sight Control",No,1787.442886,off_leash,Mesa,39.953521616667466,-105.27981761938412
